,gain,neutral,loss
IARS,19,35,54
IARS2,51,47,10
IBA57,52,45,11
IBA57-AS1,52,45,11
IBSP,7,47,54
IBTK,24,61,23
ICA1,58,35,15
ICA1L,35,60,13
ICAM1,19,50,39
ICAM2,57,46,5
ICAM3,19,50,39
ICAM4,19,50,39
ICAM5,19,50,39
ICE1,92,15,1
ICE2,21,62,25
ICK,41,57,10
ICMT,14,52,42
ICOS,34,60,14
ICOSLG,29,29,50
ID1,71,36,1
ID2,59,45,4
ID2-AS1,59,45,4
ID3,12,57,39
ID4,35,56,17
IDE,5,54,49
IDH1,31,61,16
IDH1-AS1,31,61,16
IDH2,31,59,18
IDH3A,27,58,23
IDH3B,52,45,11
IDH3G,9,16,83
IDI1,26,47,35
IDI2,26,47,35
IDI2-AS1,26,47,35
IDNK,19,35,54
IDO1,55,24,29
IDO2,55,25,28
IDS,9,16,83
IDUA,11,36,61
IER2,21,47,40
IER3,33,53,22
IER3IP1,22,44,42
IER5,57,44,7
IER5L,18,38,52
IFFO1,61,40,7
IFFO2,11,55,42
IFI16,58,47,3
IFI27,31,42,35
IFI27L1,31,42,35
IFI27L2,31,42,35
IFI30,28,48,32
IFI35,44,53,11
IFI44,4,58,46
IFI44L,4,58,46
IFI6,10,57,41
IFIH1,33,66,9
IFIT1,5,54,49
IFIT1B,5,54,49
IFIT2,5,54,49
IFIT3,5,54,49
IFIT5,5,54,49
IFITM1,25,50,33
IFITM10,15,51,42
IFITM2,25,50,33
IFITM3,25,50,33
IFITM4P,32,53,23
IFITM5,25,50,33
IFNA1,7,21,80
IFNA10,8,21,79
IFNA13,8,21,79
IFNA14,8,21,79
IFNA16,8,21,79
IFNA17,8,21,79
IFNA2,8,21,79
IFNA21,9,21,78
IFNA22P,8,21,79
IFNA4,9,21,78
IFNA5,8,21,79
IFNA6,8,21,79
IFNA7,8,21,79
IFNA8,7,22,79
IFNAR1,10,60,38
IFNAR2,10,60,38
IFNB1,9,21,78
IFNE,7,21,80
IFNG,43,57,8
IFNG-AS1,43,57,8
IFNGR1,19,59,30
IFNGR2,10,60,38
IFNK,13,20,75
IFNL1,57,37,14
IFNL2,57,37,14
IFNL3,58,37,13
IFNL4,58,37,13
IFNLR1,11,56,41
IFNW1,9,21,78
IFRD1,46,53,9
IFRD2,3,16,89
IFT122,70,33,5
IFT140,26,54,28
IFT172,67,41,0
IFT20,48,40,20
IFT22,50,51,7
IFT27,52,42,14
IFT43,28,45,35
IFT46,21,57,30
IFT52,54,45,9
IFT57,62,34,12
IFT74,14,20,74
IFT74-AS1,14,20,74
IFT80,94,14,0
IFT81,29,67,12
IFT88,8,36,64
IGBP1,5,18,85
IGBP1P1,38,39,31
IGDCC3,22,61,25
IGDCC4,22,61,25
IGF1,30,66,12
IGF1R,36,56,16
IGF2,16,51,41
IGF2-AS,16,52,40
IGF2BP1,47,54,7
IGF2BP2,98,9,1
IGF2BP2-AS1,98,9,1
IGF2BP3,53,39,16
IGF2R,16,60,32
IGFALS,28,58,22
IGFBP1,50,39,19
IGFBP2,20,61,27
IGFBP3,50,39,19
IGFBP4,42,51,15
IGFBP5,20,61,27
IGFBP6,38,61,9
IGFBP7,22,44,42
IGFBP7-AS1,22,44,42
IGFBPL1,25,22,61
IGFL1,37,47,24
IGFL2,37,47,24
IGFL3,37,47,24
IGFL4,37,47,24
IGFLR1,60,40,8
IGFN1,53,48,7
IGHMBP2,41,56,11
IGHV1OR15-1,25,47,36
IGHV1OR15-3,25,47,36
IGIP,7,30,71
IGLL1,55,43,10
IGLL3P,54,43,11
IGLL5,56,42,10
IGLON5,34,48,26
IGSF1,9,15,84
IGSF10,92,16,0
IGSF11,67,35,6
IGSF11-AS1,67,35,6
IGSF21,12,55,41
IGSF22,24,52,32
IGSF23,42,46,20
IGSF3,9,43,56
IGSF5,5,57,46
IGSF6,25,61,22
IGSF8,58,46,4
IGSF9,59,45,4
IGSF9B,21,50,37
IHH,21,58,29
IK,7,30,71
IKBIP,28,68,12
IKBKAP,19,36,53
IKBKB,53,35,20
IKBKE,51,50,7
IKBKG,11,15,82
IKZF1,51,39,18
IKZF2,24,57,27
IKZF3,43,50,15
IKZF4,39,60,9
IKZF5,12,58,38
IL10,51,50,7
IL10RA,21,57,30
IL10RB,10,60,38
IL10RB-AS1,10,60,38
IL11,41,45,22
IL11RA,29,23,56
IL12A,94,14,0
IL12A-AS1,94,14,0
IL12B,5,30,73
IL12RB1,27,48,33
IL12RB2,5,61,42
IL13,6,29,73
IL13RA1,7,16,85
IL13RA2,6,14,88
IL15,6,41,61
IL15RA,30,46,32
IL16,28,58,22
IL17A,41,57,10
IL17B,6,28,74
IL17C,29,32,47
IL17D,8,36,64
IL17F,41,57,10
IL17RA,57,40,11
IL17RB,3,15,90
IL17RC,6,21,81
IL17RD,2,15,91
IL17RE,6,21,81
IL17REL,47,42,19
IL18,22,56,30
IL18BP,38,56,14
IL18R1,46,60,2
IL18RAP,46,60,2
IL19,51,50,7
IL1A,42,63,3
IL1B,42,63,3
IL1F10,42,63,3
IL1R1,46,60,2
IL1R2,46,60,2
IL1RAP,96,11,1
IL1RAPL1,4,14,90
IL1RAPL2,6,15,87
IL1RL1,46,60,2
IL1RL2,46,60,2
IL1RN,42,63,3
IL2,4,47,57
IL20,51,50,7
IL20RA,19,59,30
IL20RB,73,31,4
IL21,4,47,57
IL21-AS1,4,47,57
IL21R,28,60,20
IL21R-AS1,28,60,20
IL22,44,57,7
IL22RA1,11,56,41
IL22RA2,20,58,30
IL23A,38,61,9
IL23R,6,60,42
IL24,51,50,7
IL25,31,43,34
IL26,43,57,8
IL27,29,60,19
IL27RA,22,48,38
IL2RA,30,46,32
IL2RB,52,42,14
IL2RG,5,19,84
IL3,6,29,73
IL31,26,67,15
IL31RA,8,26,74
IL32,18,66,24
IL33,18,18,72
IL34,26,48,34
IL36A,42,63,3
IL36B,42,63,3
IL36G,42,63,3
IL36RN,42,63,3
IL37,42,63,3
IL3RA|chrX,8,11,89
IL3RA|chrY,1,6,101
IL4,6,29,73
IL4I1,36,46,26
IL4R,28,60,20
IL5,6,29,73
IL5RA,6,21,81
IL6,53,39,16
IL6R,58,47,3
IL6ST,8,26,74
IL7,61,38,9
IL7R,91,17,0
IL9,6,29,73
IL9R|chrX,10,13,85
IL9R|chrY,1,3,104
ILDR1,67,36,5
ILDR2,57,46,5
ILF2,59,46,3
ILF3,19,50,39
ILF3-AS1,19,50,39
ILK,15,53,40
ILKAP,21,60,27
ILVBL,23,48,37
IMMP1L,23,59,26
IMMP2L,47,50,11
IMMT,66,39,3
IMP3,25,62,21
IMP4,35,68,5
IMPA1,62,37,9
IMPA2,33,52,23
IMPACT,35,47,26
IMPAD1,60,36,12
IMPDH1,39,52,17
IMPDH2,2,17,89
IMPG1,25,61,22
IMPG2,66,31,11
INA,5,58,45
INAFM1,36,47,25
INAFM2,15,59,34
INCA1,13,29,66
INCENP,30,67,11
INE1,3,16,89
INE2,4,15,89
INF2,36,40,32
ING1,16,37,55
ING2,4,35,69
ING3,39,55,14
ING4,61,40,7
ING5,28,51,29
INGX,5,19,84
INHA,20,60,28
INHBA,51,37,20
INHBA-AS1,51,37,20
INHBB,41,63,4
INHBC,40,59,9
INHBE,40,59,9
INIP,19,34,55
INMT,52,39,17
INMT-FAM188B,52,39,17
INO80,15,59,34
INO80B,63,41,4
INO80B-WBP1,63,41,4
INO80C,29,44,35
INO80D,33,57,18
INO80E,30,60,18
INPP1,39,60,9
INPP4A,48,59,1
INPP4B,6,40,62
INPP5A,19,49,40
INPP5B,15,64,29
INPP5D,17,61,30
INPP5E,26,35,47
INPP5F,11,56,41
INPP5J,53,41,14
INPP5K,15,29,64
INPPL1,38,56,14
INS,16,52,40
INS-IGF2,16,51,41
INSC,23,53,32
INSIG1,33,56,19
INSIG2,44,61,3
INSL3,26,49,33
INSL4,17,19,72
INSL5,6,60,42
INSL6,17,19,72
INSM1,52,47,9
INSM2,39,38,31
INSR,18,49,41
INSRR,58,46,4
INTS1,71,28,9
INTS10,12,22,74
INTS12,4,47,57
INTS2,55,48,5
INTS3,59,46,3
INTS4,32,56,20
INTS4P2,45,57,6
INTS5,28,66,14
INTS6,6,31,71
INTS6-AS1,6,31,71
INTS6L,8,16,84
INTS7,51,50,7
INTS8,65,36,7
INTS9,11,26,71
INTU,5,44,59
INVS,20,35,53
IP6K1,2,16,90
IP6K2,2,17,89
IP6K3,33,53,22
IPCEF1,17,60,31
IPMK,14,51,43
IPO11,5,23,80
IPO11-LRRC70,5,23,80
IPO13,15,66,27
IPO4,32,41,35
IPO5,11,39,58
IPO5P1,20,53,35
IPO7,16,54,38
IPO8,62,42,4
IPO9,53,48,7
IPO9-AS1,53,48,7
IPP,13,67,28
IPPK,20,34,54
IPW,19,60,29
IQCA1,18,61,29
IQCA1L,34,56,18
IQCB1,67,36,5
IQCC,14,61,33
IQCD,29,67,12
IQCE,58,35,15
IQCF1,3,16,89
IQCF2,3,16,89
IQCF3,3,16,89
IQCF4,3,16,89
IQCF5,3,16,89
IQCF5-AS1,3,16,89
IQCF6,3,16,89
IQCG,96,12,0
IQCH,25,59,24
IQCH-AS1,24,60,24
IQCJ,94,14,0
IQCJ-SCHIP1,94,14,0
IQCJ-SCHIP1-AS1,94,14,0
IQCK,23,63,22
IQGAP1,30,59,19
IQGAP2,3,24,81
IQGAP3,58,47,3
IQSEC1,6,21,81
IQSEC2,4,16,88
IQSEC3,72,32,4
IQUB,41,53,14
IRAIN,35,57,16
IRAK1,10,15,83
IRAK1BP1,25,61,22
IRAK2,6,21,81
IRAK3,40,60,8
IRAK4,39,60,9
IREB2,27,57,24
IRF1,6,29,73
IRF2,3,36,69
IRF2BP1,39,46,23
IRF2BP2,52,47,9
IRF2BPL,29,45,34
IRF3,36,46,26
IRF4,41,51,16
IRF5,40,52,16
IRF6,51,50,7
IRF7,21,53,34
IRF8,20,40,48
IRF9,32,41,35
IRGC,42,46,20
IRGM,5,30,73
IRGQ,42,46,20
IRS1,17,61,30
IRS2,17,39,52
IRS4,9,14,85
IRX1,93,14,1
IRX2,93,14,1
IRX3,19,52,37
IRX4,93,14,1
IRX5,18,55,35
IRX6,20,53,35
ISCA1,19,36,53
ISCA2,31,44,33
ISCU,28,68,12
ISG15,37,36,35
ISG20,31,57,20
ISG20L2,58,46,4
ISL1,23,27,58
ISL2,25,61,22
ISLR,24,61,23
ISLR2,23,61,24
ISM1,52,47,9
ISM1-AS1,52,47,9
ISM2,30,44,34
ISOC1,5,29,74
ISOC2,40,46,22
ISPD,56,36,16
ISPD-AS1,56,36,16
IST1,27,48,33
ISX,54,40,14
ISX-AS1,54,40,14
ISY1,69,34,5
ISY1-RAB43,69,34,5
ISYNA1,32,44,32
ITCH,68,36,4
ITFG1,18,51,39
ITFG1-AS1,18,51,39
ITFG2,60,41,7
ITGA1,13,26,69
ITGA10,55,27,26
ITGA11,23,60,25
ITGA2,12,25,71
ITGA2B,45,54,9
ITGA3,49,53,6
ITGA4,45,57,6
ITGA5,38,61,9
ITGA6,46,58,4
ITGA7,38,60,10
ITGA8,27,49,32
ITGA9,6,20,82
ITGA9-AS1,5,20,83
ITGAD,27,62,19
ITGAE,13,29,66
ITGAL,28,61,19
ITGAM,28,61,19
ITGAV,40,59,9
ITGAX,27,62,19
ITGB1,32,47,29
ITGB1BP1,59,45,4
ITGB1BP2,5,19,84
ITGB2,5,55,48
ITGB2-AS1,5,55,48
ITGB3,47,53,8
ITGB3BP,7,63,38
ITGB4,59,45,4
ITGB5,68,35,5
ITGB6,33,66,9
ITGB7,38,61,9
ITGB8,53,39,16
ITGBL1,10,41,57
ITIH1,3,16,89
ITIH2,30,47,31
ITIH3,3,16,89
ITIH4,3,16,89
ITIH4-AS1,3,16,89
ITIH5,30,45,33
ITIH6,4,16,88
ITK,4,31,73
ITLN1,59,45,4
ITLN2,59,45,4
ITM2A,7,18,83
ITM2B,6,29,73
ITM2C,17,62,29
ITPA,52,46,10
ITPK1,31,42,35
ITPK1-AS1,31,42,35
ITPKA,15,60,33
ITPKB,52,46,10
ITPKB-IT1,52,46,10
ITPKC,52,41,15
ITPR1,6,20,82
ITPR1-AS1,6,22,80
ITPR2,64,38,6
ITPR3,33,54,21
ITPRIP,5,59,44
ITPRIPL1,54,53,1
ITPRIPL2,23,62,23
ITSN1,9,61,38
ITSN2,66,40,2
IVD,15,59,34
IVL,59,46,3
IVNS1ABP,54,45,9
IWS1,35,68,5
IYD,16,60,32
IZUMO1,35,46,27
IZUMO1R,23,60,25
IZUMO2,37,47,24
IZUMO3,9,17,82
IZUMO4,23,50,35
JADE1,5,44,59
JADE2,6,29,73
JADE3,3,16,89
JAG1,55,45,8
JAG2,38,37,33
JAGN1,6,21,81
JAK1,6,61,41
JAK2,17,19,72
JAK3,26,49,33
JAKMIP1,9,36,63
JAKMIP2,6,30,72
JAKMIP2-AS1,6,30,72
JAKMIP3,14,56,38
JAM2,9,56,43
JAM3,21,50,37
JAML,21,57,30
JARID2,35,55,18
JARID2-AS1,33,57,18
JAZF1,52,40,16
JAZF1-AS1,52,40,16
JCHAIN,14,45,49
JDP2,29,45,34
JHDM1D-AS1,39,54,15
JKAMP,30,44,34
JMJD1C,12,50,46
JMJD1C-AS1,12,50,46
JMJD4,51,46,11
JMJD6,58,44,6
JMJD7,16,61,31
JMJD7-PLA2G4B,16,61,31
JMJD8,39,51,18
JMY,3,23,82
JOSD1,52,42,14
JOSD2,34,47,27
JPH1,59,40,9
JPH2,54,45,9
JPH3,19,43,46
JPH4,31,42,35
JPX,6,19,83
JRK,71,31,6
JRKL,23,59,26
JRKL-AS1,23,59,26
JSRP1,30,47,31
JTB,58,47,3
JUN,6,61,41
JUNB,23,47,38
JUND,28,48,32
JUP,44,51,13
KAAG1,36,55,17
KALRN,69,35,4
KANK1,23,18,67
KANK2,19,50,39
KANK3,18,48,42
KANK4,6,63,39
KANSL1,47,52,9
KANSL1-AS1,47,52,9
KANSL1L,26,60,22
KANSL2,42,59,7
KANSL3,54,53,1
KANTR,4,16,88
KARS,25,44,39
KAT14,52,47,9
KAT2A,44,51,13
KAT2B,6,20,82
KAT5,33,63,12
KAT6A,53,35,20
KAT6B,12,51,45
KAT7,49,53,6
KAT8,28,61,19
KATNA1,17,58,33
KATNAL1,9,34,65
KATNAL2,22,42,44
KATNB1,21,52,35
KATNBL1,18,58,32
KATNBL1P6,16,60,32
KAZALD1,5,58,45
KAZN,14,52,42
KBTBD11,12,24,72
KBTBD11-OT1,12,24,72
KBTBD12,69,33,6
KBTBD13,22,61,25
KBTBD2,53,41,14
KBTBD3,19,58,31
KBTBD4,23,62,23
KBTBD6,8,29,71
KBTBD7,8,29,71
KBTBD8,1,15,92
KC6,23,47,38
KCCAT198,30,66,12
KCCAT211,100,8,0
KCCAT333,57,36,15
KCMF1,66,39,3
KCNA1,59,42,7
KCNA10,5,45,58
KCNA2,5,45,58
KCNA3,5,45,58
KCNA4,21,57,30
KCNA5,60,41,7
KCNA6,59,42,7
KCNA7,35,46,27
KCNAB1,94,14,0
KCNAB1-AS1,94,14,0
KCNAB1-AS2,94,14,0
KCNAB2,13,53,42
KCNAB3,13,29,66
KCNB1,52,45,11
KCNB2,59,40,9
KCNC1,25,51,32
KCNC2,38,61,9
KCNC3,34,47,27
KCNC4,5,44,59
KCNC4-AS1,5,44,59
KCND1,3,17,88
KCND2,39,55,14
KCND3,5,44,59
KCND3-AS1,5,44,59
KCND3-IT1,5,44,59
KCNE1,10,60,38
KCNE1B,15,55,38
KCNE2,10,60,38
KCNE3,36,58,14
KCNE4,17,62,29
KCNE5,8,14,86
KCNF1,60,45,3
KCNG1,51,47,10
KCNG2,20,38,50
KCNG3,69,39,0
KCNG4,19,42,47
KCNH1,50,51,7
KCNH2,35,56,17
KCNH3,40,60,8
KCNH4,44,51,13
KCNH5,28,43,37
KCNH6,57,46,5
KCNH7,33,64,11
KCNH8,6,20,82
KCNIP1,5,29,74
KCNIP2,5,58,45
KCNIP2-AS1,5,58,45
KCNIP3,50,56,2
KCNIP4,7,38,63
KCNIP4-IT1,6,39,63
KCNJ1,20,58,30
KCNJ10,58,46,4
KCNJ11,24,51,33
KCNJ12,30,23,55
KCNJ13,16,63,29
KCNJ14,34,46,28
KCNJ15,6,57,45
KCNJ16,59,43,6
KCNJ18,29,23,56
KCNJ2,59,43,6
KCNJ2-AS1,59,43,6
KCNJ3,31,67,10
KCNJ4,53,41,14
KCNJ5,20,58,30
KCNJ6,6,57,45
KCNJ8,66,37,5
KCNJ9,58,46,4
KCNK1,52,47,9
KCNK10,33,40,35
KCNK12,69,38,1
KCNK13,31,42,35
KCNK15,52,45,11
KCNK15-AS1,52,45,11
KCNK16,37,53,18
KCNK17,37,53,18
KCNK18,12,54,42
KCNK2,50,47,11
KCNK3,66,40,2
KCNK4,42,54,12
KCNK4-TEX40,42,54,12
KCNK5,37,52,19
KCNK6,57,38,13
KCNK7,33,63,12
KCNK9,76,26,6
KCNMA1,12,50,46
KCNMA1-AS1,12,50,46
KCNMA1-AS2,12,50,46
KCNMA1-AS3,12,50,46
KCNMB1,5,29,74
KCNMB2,100,8,0
KCNMB2-AS1,100,8,0
KCNMB3,100,8,0
KCNMB4,42,58,8
KCNN1,26,48,34
KCNN2,5,28,75
KCNN3,58,47,3
KCNN4,42,46,20
KCNQ1,21,45,42
KCNQ1-AS1,22,47,39
KCNQ1DN,22,47,39
KCNQ1OT1,15,51,42
KCNQ2,61,34,13
KCNQ3,79,24,5
KCNQ4,15,66,27
KCNQ5,29,58,21
KCNQ5-AS1,28,60,20
KCNQ5-IT1,27,61,20
KCNRG,5,30,73
KCNS1,51,45,12
KCNS2,68,35,5
KCNS3,66,40,2
KCNT1,26,30,52
KCNT2,52,47,9
KCNU1,42,23,43
KCNV1,71,34,3
KCNV2,17,20,71
KCP,40,52,16
KCTD1,36,47,25
KCTD10,29,67,12
KCTD11,15,27,66
KCTD12,7,40,61
KCTD13,30,60,18
KCTD14,31,57,20
KCTD15,60,41,7
KCTD16,7,29,72
KCTD17,52,42,14
KCTD18,36,62,10
KCTD19,22,49,37
KCTD2,59,45,4
KCTD20,37,51,20
KCTD21,30,58,20
KCTD21-AS1,30,58,20
KCTD3,50,48,10
KCTD4,7,29,72
KCTD5,33,50,25
KCTD6,4,13,91
KCTD7,44,56,8
KCTD8,7,34,67
KCTD9,9,23,76
KDELC1,12,39,57
KDELC2,19,58,31
KDELR1,34,46,28
KDELR2,55,38,15
KDELR3,53,41,14
KDF1,11,55,42
KDM1A,10,57,41
KDM1B,35,56,17
KDM2A,37,60,11
KDM2B,26,67,15
KDM3A,66,39,3
KDM3B,6,33,69
KDM4A,15,66,27
KDM4A-AS1,15,66,27
KDM4B,19,49,40
KDM4C,17,18,73
KDM4D,23,60,25
KDM4E,23,60,25
KDM5A,72,32,4
KDM5B,53,50,5
KDM5C,4,16,88
KDM5D,1,2,105
KDM6A,3,16,89
KDM6B,13,29,66
KDM7A,39,54,15
KDM8,28,60,20
KDR,24,47,37
KDSR,23,40,45
KEAP1,19,50,39
KEL,37,57,14
KERA,28,65,15
KHDC1,28,59,21
KHDC1L,28,60,20
KHDC3L,28,59,21
KHDRBS1,14,61,33
KHDRBS2,32,60,16
KHDRBS3,78,25,5
KHK,67,40,1
KHNYN,32,41,35
KHSRP,19,49,40
KIAA0040,56,46,6
KIAA0087,52,39,17
KIAA0100,47,41,20
KIAA0101,22,62,24
KIAA0141,7,30,71
KIAA0196,79,25,4
KIAA0232,9,36,63
KIAA0319,38,54,16
KIAA0319L,13,64,31
KIAA0355,62,38,8
KIAA0368,19,36,53
KIAA0391,38,39,31
KIAA0408,19,60,29
KIAA0430,23,62,23
KIAA0513,20,41,47
KIAA0556,28,60,20
KIAA0586,31,43,34
KIAA0753,13,30,65
KIAA0754,15,65,28
KIAA0825,3,25,80
KIAA0895,51,39,18
KIAA0895L,22,49,37
KIAA0907,58,47,3
KIAA0922,3,41,64
KIAA0930,50,39,19
KIAA1024,28,58,22
KIAA1024L,5,29,74
KIAA1033,31,65,12
KIAA1107,4,56,48
KIAA1109,4,47,57
KIAA1143,3,20,85
KIAA1147,40,53,15
KIAA1161,29,23,56
KIAA1191,6,29,73
KIAA1210,7,16,85
KIAA1211,22,46,40
KIAA1211L,49,58,1
KIAA1217,28,46,34
KIAA1257,69,34,5
KIAA1324,5,44,59
KIAA1324L,53,51,4
KIAA1328,28,43,37
KIAA1429,65,36,7
KIAA1456,11,22,75
KIAA1462,29,48,31
KIAA1468,24,39,45
KIAA1522,15,62,31
KIAA1524,62,34,12
KIAA1549,39,54,15
KIAA1549L,25,57,26
KIAA1551,62,42,4
KIAA1586,40,57,11
KIAA1614,58,43,7
KIAA1644,48,42,18
KIAA1656,54,42,12
KIAA1671,54,44,10
KIAA1683,28,48,32
KIAA1755,53,45,10
KIAA1841,70,38,0
KIAA1958,19,34,55
KIAA2012,35,60,13
KIAA2013,13,54,41
KIAA2022,6,19,83
KIAA2026,16,19,73
KIDINS220,60,45,3
KIF11,5,54,49
KIF12,18,35,55
KIF13A,35,56,17
KIF13B,12,26,70
KIF14,53,47,8
KIF15,3,20,85
KIF16B,54,45,9
KIF17,12,55,41
KIF18A,21,57,30
KIF18B,46,53,9
KIF19,60,43,5
KIF1A,23,58,27
KIF1B,11,54,43
KIF1BP,10,53,45
KIF1C,13,29,66
KIF20A,6,33,69
KIF20B,5,54,49
KIF21A,42,59,7
KIF21B,54,47,7
KIF22,30,60,18
KIF23,23,61,24
KIF24,29,23,56
KIF25,19,61,28
KIF25-AS1,19,61,28
KIF26A,41,35,32
KIF26B,54,46,8
KIF27,19,35,54
KIF2A,5,24,79
KIF2B,50,52,6
KIF2C,13,68,27
KIF3A,6,29,73
KIF3B,70,36,2
KIF3C,66,40,2
KIF4A,5,18,85
KIF4B,6,30,72
KIF5A,40,59,9
KIF5B,30,48,30
KIF5C,33,67,8
KIF6,37,53,18
KIF7,31,59,18
KIF9,3,17,88
KIF9-AS1,4,17,87
KIFAP3,56,47,5
KIFC1,33,54,21
KIFC2,71,28,9
KIFC3,21,52,35
KIN,30,47,31
KIR2DL1,41,45,22
KIR2DL2,41,45,22
KIR2DL3,41,45,22
KIR2DL4,41,45,22
KIR2DS1,41,45,22
KIR2DS2,41,45,22
KIR2DS3,41,45,22
KIR2DS4,41,45,22
KIR2DS5,41,45,22
KIR3DL1,41,45,22
KIR3DL2,41,45,22
KIR3DL3,41,45,22
KIR3DS1,41,45,22
KIR3DX1,41,45,22
KIRREL,58,47,3
KIRREL2,60,40,8
KIRREL3,20,60,28
KIRREL3-AS2,19,60,29
KIRREL3-AS3,19,60,29
KISS1,52,51,5
KISS1R,31,47,30
KIT,22,46,40
KITLG,29,66,13
KIZ,53,46,9
KIZ-AS1,52,47,9
KL,11,32,65
KLB,7,36,65
KLC1,34,40,34
KLC2,34,63,11
KLC3,40,46,22
KLC4,41,53,14
KLF1,22,47,39
KLF10,69,35,4
KLF11,62,43,3
KLF12,13,32,63
KLF13,19,57,32
KLF14,38,56,14
KLF15,68,33,7
KLF16,25,52,31
KLF17,15,66,27
KLF2,24,48,36
KLF3,7,36,65
KLF3-AS1,7,37,64
KLF4,20,35,53
KLF5,13,33,62
KLF6,27,49,32
KLF7,31,62,15
KLF8,6,14,88
KLF9,18,36,54
KLHDC1,35,40,33
KLHDC10,39,55,14
KLHDC2,35,40,33
KLHDC3,41,53,14
KLHDC4,19,43,46
KLHDC7A,11,55,42
KLHDC7B,47,42,19
KLHDC8A,51,51,6
KLHDC8B,2,16,90
KLHDC9,59,45,4
KLHL1,10,33,65
KLHL10,44,51,13
KLHL11,44,51,13
KLHL12,53,50,5
KLHL13,7,16,85
KLHL14,29,46,33
KLHL15,4,14,90
KLHL17,37,36,35
KLHL18,2,17,89
KLHL2,3,38,67
KLHL20,56,46,6
KLHL21,12,54,42
KLHL22,58,39,11
KLHL23,40,62,6
KLHL24,98,9,1
KLHL25,30,58,20
KLHL26,31,46,31
KLHL28,36,37,35
KLHL29,67,39,2
KLHL3,7,30,71
KLHL30,22,59,27
KLHL31,40,57,11
KLHL32,16,58,34
KLHL33,37,41,30
KLHL34,4,15,89
KLHL35,32,59,17
KLHL36,19,42,47
KLHL38,77,27,4
KLHL4,5,18,85
KLHL40,5,20,83
KLHL41,39,62,7
KLHL42,63,40,5
KLHL5,7,36,65
KLHL6,98,9,1
KLHL6-AS1,98,9,1
KLHL7,54,38,16
KLHL7-AS1,54,38,16
KLHL8,7,46,55
KLHL9,8,21,79
KLK1,34,47,27
KLK10,35,46,27
KLK11,35,46,27
KLK12,35,46,27
KLK13,35,46,27
KLK14,35,46,27
KLK15,34,47,27
KLK2,34,47,27
KLK3,34,47,27
KLK4,34,47,27
KLK5,34,47,27
KLK6,34,47,27
KLK7,35,46,27
KLK8,35,46,27
KLK9,35,46,27
KLKB1,3,35,70
KLKP1,34,47,27
KLLN,5,51,52
KLRA1P,61,41,6
KLRB1,62,40,6
KLRC1,61,41,6
KLRC2,61,41,6
KLRC3,61,41,6
KLRC4,61,41,6
KLRC4-KLRK1,61,41,6
KLRD1,61,41,6
KLRF1,61,40,7
KLRF2,61,41,6
KLRG1,60,42,6
KLRG2,39,54,15
KLRK1,61,41,6
KMO,52,48,8
KMT2A,21,57,30
KMT2B,60,40,8
KMT2C,34,54,20
KMT2D,40,59,9
KMT2E,48,52,8
KMT2E-AS1,48,52,8
KMT5A,26,68,14
KMT5B,35,59,14
KMT5C,41,45,22
KNCN,13,66,29
KNDC1,20,52,36
KNG1,97,10,1
KNL1,16,58,34
KNOP1,23,63,22
KNSTRN,15,59,34
KNTC1,26,68,14
KPNA1,67,36,5
KPNA2,59,45,4
KPNA3,5,30,73
KPNA4,94,14,0
KPNA5,16,61,31
KPNA6,14,61,33
KPNA7,53,50,5
KPNB1,47,53,8
KPRP,59,46,3
KPTN,35,47,26
KRAS,66,36,6
KRBA1,37,54,17
KRBA2,12,30,66
KRBOX1,5,20,83
KRBOX1-AS1,5,20,83
KRBOX4,3,16,89
KRCC1,65,39,4
KREMEN1,54,43,11
KREMEN2,39,47,22
KRI1,19,50,39
KRIT1,54,50,4
KRR1,36,61,11
KRT1,38,61,9
KRT10,43,51,14
KRT12,43,51,14
KRT13,43,52,13
KRT14,43,52,13
KRT15,43,52,13
KRT16,43,52,13
KRT16P1,19,28,61
KRT16P2,19,27,62
KRT16P3,22,26,60
KRT17,43,52,13
KRT17P5,19,28,61
KRT18,38,61,9
KRT18P55,48,40,20
KRT19,43,52,13
KRT19P2,29,68,11
KRT2,38,61,9
KRT20,43,51,14
KRT222,42,51,15
KRT23,43,51,14
KRT24,42,51,15
KRT25,42,51,15
KRT26,42,51,15
KRT27,42,51,15
KRT28,43,51,14
KRT3,38,61,9
KRT31,43,52,13
KRT32,43,52,13
KRT33A,43,51,14
KRT33B,43,51,14
KRT34,43,51,14
KRT35,43,52,13
KRT36,43,52,13
KRT37,43,52,13
KRT38,43,52,13
KRT39,43,51,14
KRT4,38,61,9
KRT40,43,51,14
KRT42P,43,52,13
KRT5,38,61,9
KRT6A,38,61,9
KRT6B,38,61,9
KRT6C,38,61,9
KRT7,38,61,9
KRT71,38,61,9
KRT72,38,61,9
KRT73,38,61,9
KRT73-AS1,38,61,9
KRT74,38,61,9
KRT75,38,61,9
KRT76,38,61,9
KRT77,38,61,9
KRT78,38,61,9
KRT79,38,61,9
KRT8,38,61,9
KRT80,38,61,9
KRT81,38,61,9
KRT82,38,61,9
KRT83,38,61,9
KRT84,38,61,9
KRT85,38,61,9
KRT86,38,61,9
KRT8P41,16,54,38
KRT9,43,52,13
KRTAP1-1,43,51,14
KRTAP1-3,43,51,14
KRTAP1-4,43,51,14
KRTAP1-5,43,51,14
